VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:10:52 PM,2018 Dec 31 11:16:33 PM,2,0.74,1,N,43,143,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018 Dec 31 11:10:52 PM,2018 Dec 31 11:30:40 PM,1,1.8,1,N,170,68,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2018 Dec 31 11:10:51 PM,2018 Dec 31 11:20:03 PM,1,2.3,1,N,162,107,2,9,0.5,0.5,0,0,0.3,10.3
2,2018 Dec 31 11:10:51 PM,2018 Dec 31 11:18:36 PM,1,0.77,1,N,68,246,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2018 Dec 31 11:10:51 PM,2019 Jan 01 12:01:55 AM,2,16.4,1,N,138,158,1,49,0.5,0.5,8.41,5.76,0.3,64.47
1,2018 Dec 31 11:10:51 PM,2018 Dec 31 11:15:37 PM,1,0.9,1,N,263,237,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2018 Dec 31 11:10:50 PM,2018 Dec 31 11:18:48 PM,1,1.87,1,N,141,141,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2018 Dec 31 11:10:50 PM,2018 Dec 31 11:26:33 PM,1,1.8,1,N,229,48,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,2018 Dec 31 11:10:50 PM,2018 Dec 31 11:37:54 PM,1,5.37,1,N,163,7,2,21.5,0.5,0.5,0,0,0.3,22.8
1,2018 Dec 31 11:10:49 PM,2018 Dec 31 11:14:06 PM,2,1,1,N,263,140,1,5,0.5,0.5,0.63,0,0.3,6.93
2,2018 Dec 31 11:10:47 PM,2018 Dec 31 11:12:26 PM,1,0.23,1,N,79,107,2,3,0.5,0.5,0,0,0.3,4.3
2,2018 Dec 31 11:10:47 PM,2018 Dec 31 11:54:14 PM,1,7.5,1,N,234,237,2,31.5,0.5,0.5,0,0,0.3,32.8
1,2018 Dec 31 11:10:46 PM,2018 Dec 31 11:34:51 PM,1,5.5,1,N,79,239,2,21.5,0.5,0.5,0,0,0.3,22.8
1,2018 Dec 31 11:10:46 PM,2018 Dec 31 11:25:30 PM,1,7.1,1,N,132,135,2,21,0.5,0.5,0,0,0.3,22.3
2,2018 Dec 31 11:10:44 PM,2018 Dec 31 11:18:34 PM,1,1.37,1,N,24,239,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,2018 Dec 31 11:10:44 PM,2018 Dec 31 11:20:04 PM,3,1.39,1,N,233,161,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:10:43 PM,2018 Dec 31 11:17:13 PM,1,1.32,1,N,114,231,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2018 Dec 31 11:10:43 PM,2018 Dec 31 11:23:33 PM,1,1,1,N,164,162,2,9,0.5,0.5,0,0,0.3,10.3
2,2018 Dec 31 11:10:43 PM,2018 Dec 31 11:17:22 PM,1,1.63,1,N,162,237,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 11:10:43 PM,2018 Dec 31 11:26:48 PM,3,2.63,1,N,107,48,1,13,0.5,0.5,2.08,0,0.3,16.38
2,2018 Dec 31 11:10:43 PM,2018 Dec 31 11:22:42 PM,2,2.72,1,N,237,151,2,11,0.5,0.5,0,0,0.3,12.3
2,2018 Dec 31 11:10:42 PM,2018 Dec 31 11:14:17 PM,2,0.73,1,N,43,43,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018 Dec 31 11:10:42 PM,2018 Dec 31 11:35:09 PM,1,7.69,1,N,35,197,1,25.5,0.5,0.5,5.36,0,0.3,34.11
2,2018 Dec 31 11:10:42 PM,2018 Dec 31 11:23:32 PM,6,2.91,1,N,41,237,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2018 Dec 31 11:10:42 PM,2018 Dec 31 11:32:43 PM,1,5.54,1,N,43,125,1,20.5,0.5,0.5,6.54,0,0.3,28.34
2,2018 Dec 31 11:10:41 PM,2018 Dec 31 11:15:56 PM,1,1.25,1,N,143,239,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 11:10:40 PM,2018 Dec 31 11:14:01 PM,1,0.4,1,N,237,163,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:10:39 PM,2018 Dec 31 11:11:03 PM,2,0.3,5,N,164,186,1,135,0,0.5,1,0,0.3,136.8
1,2018 Dec 31 11:10:39 PM,2018 Dec 31 11:20:00 PM,1,1.1,1,N,163,162,1,7.5,0.5,0.5,2.6,0,0.3,11.4
2,2018 Dec 31 11:10:39 PM,2018 Dec 31 11:12:27 PM,2,0.06,1,N,234,234,2,3,0.5,0.5,0,0,0.3,4.3
2,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:14:44 PM,1,1.06,1,N,162,170,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:23:59 PM,1,2.74,1,N,50,164,1,11,0.5,0.5,2,0,0.3,14.3
1,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:19:47 PM,2,0.9,1,N,158,68,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:15:55 PM,1,1.2,1,N,143,239,1,6,0.5,0.5,1.1,0,0.3,8.4
2,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:44:09 PM,1,12.53,1,N,262,188,1,37.5,0.5,0.5,7.76,0,0.3,46.56
1,2018 Dec 31 11:10:38 PM,2018 Dec 31 11:30:19 PM,1,2.4,1,N,68,249,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2018 Dec 31 11:10:37 PM,2018 Dec 31 11:12:54 PM,1,0.5,1,N,262,262,2,4,0.5,0.5,0,0,0.3,5.3
1,2018 Dec 31 11:10:37 PM,2018 Dec 31 11:39:57 PM,1,17.1,2,N,132,140,1,52,0,0.5,10.55,0,0.3,63.35
2,2018 Dec 31 11:10:37 PM,2018 Dec 31 11:16:51 PM,1,1.78,1,N,87,13,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:10:37 PM,2018 Dec 31 11:14:06 PM,1,0.76,1,N,238,239,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018 Dec 31 11:10:36 PM,2018 Dec 31 11:18:05 PM,1,1.39,1,N,43,161,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:10:36 PM,2018 Dec 31 11:18:33 PM,3,1.78,1,N,116,41,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:10:36 PM,2018 Dec 31 11:18:47 PM,2,1.3,1,N,142,161,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:10:35 PM,2018 Dec 31 11:13:00 PM,6,1.02,1,N,239,24,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 11:10:35 PM,2018 Dec 31 11:42:02 PM,1,10.4,1,N,238,248,2,32,0.5,0.5,0,0,0.3,33.3
2,2018 Dec 31 11:10:35 PM,2018 Dec 31 11:22:22 PM,1,1.54,1,N,158,231,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018 Dec 31 11:10:34 PM,2018 Dec 31 11:20:26 PM,1,1.63,1,N,233,229,1,8.5,0.5,0.5,5,0,0.3,14.8
2,2018 Dec 31 11:10:34 PM,2018 Dec 31 11:29:40 PM,2,10.43,1,N,132,82,1,29,0.5,0.5,6.06,0,0.3,36.36
1,2018 Dec 31 11:10:33 PM,2018 Dec 31 11:34:14 PM,2,10.3,1,N,138,239,1,31,0.5,0.5,6,5.76,0.3,44.06
2,2018 Dec 31 11:10:32 PM,2018 Dec 31 11:21:42 PM,1,1.57,1,N,164,161,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2018 Dec 31 11:10:32 PM,2018 Dec 31 11:18:21 PM,1,1.5,1,N,116,244,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018 Dec 31 11:10:32 PM,2018 Dec 31 11:38:05 PM,3,14.8,1,N,138,181,2,40,0.5,0.5,0,0,0.3,41.3
1,2018 Dec 31 11:10:32 PM,2018 Dec 31 11:33:34 PM,1,10.5,1,N,141,220,1,30.5,0.5,0.5,5,0,0.3,36.8
1,2018 Dec 31 11:10:32 PM,2018 Dec 31 11:13:59 PM,2,0.6,1,N,262,141,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2018 Dec 31 11:10:31 PM,2018 Dec 31 11:17:29 PM,1,1.01,1,N,24,41,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:10:31 PM,2018 Dec 31 11:46:14 PM,2,20.5,2,N,132,152,1,52,0,0.5,11.71,5.76,0.3,70.27
2,2018 Dec 31 11:10:31 PM,2018 Dec 31 11:40:35 PM,1,18.71,2,N,132,75,1,52,0,0.5,12,5.76,0.3,70.56
2,2018 Dec 31 11:10:31 PM,2018 Dec 31 11:35:14 PM,5,3.84,1,N,107,137,2,18,0.5,0.5,0,0,0.3,19.3
1,2018 Dec 31 11:10:30 PM,2018 Dec 31 11:14:22 PM,1,0.8,1,N,170,224,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2018 Dec 31 11:10:30 PM,2018 Dec 31 11:19:35 PM,5,0.92,1,N,90,114,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 11:10:30 PM,2018 Dec 31 11:20:58 PM,2,2.55,1,N,142,151,2,10,0.5,0.5,0,0,0.3,11.3
1,2018 Dec 31 11:10:29 PM,2018 Dec 31 11:13:43 PM,1,0.8,1,N,238,151,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018 Dec 31 11:10:29 PM,2018 Dec 31 11:20:18 PM,4,0.8,1,N,114,249,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2018 Dec 31 11:10:29 PM,2018 Dec 31 11:39:13 PM,1,17.31,4,N,138,265,2,50,0.5,0.5,0,5.76,0.3,57.06
2,2018 Dec 31 11:10:28 PM,2018 Dec 31 11:23:19 PM,1,2.38,1,N,24,263,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2018 Dec 31 11:10:28 PM,2018 Dec 31 11:20:40 PM,1,2.75,1,N,237,151,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,2018 Dec 31 11:10:27 PM,2018 Dec 31 11:42:15 PM,1,14.92,1,N,223,228,2,42,0.5,0.5,0,0,0.3,43.3
1,2018 Dec 31 11:10:26 PM,2018 Dec 31 11:25:48 PM,1,6.5,1,N,132,215,2,20,0.5,0.5,0,0,0.3,21.3
2,2018 Dec 31 11:10:25 PM,2018 Dec 31 11:14:04 PM,3,1.06,1,N,237,162,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2018 Dec 31 11:10:25 PM,2018 Dec 31 11:15:12 PM,3,0.8,1,N,140,263,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2018 Dec 31 11:10:25 PM,2018 Dec 31 11:20:29 PM,1,2.53,1,N,234,141,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018 Dec 31 11:10:24 PM,2018 Dec 31 11:40:13 PM,1,15.63,1,N,138,89,1,43,0.5,0.5,0,0,0.3,44.3
2,2018 Dec 31 11:10:24 PM,2018 Dec 31 11:20:36 PM,2,1.93,1,N,79,231,1,9,0.5,0.5,1.54,0,0.3,11.84
2,2018 Dec 31 11:10:24 PM,2018 Dec 31 11:28:26 PM,5,7.11,1,N,262,87,1,22,0.5,0.5,4.66,0,0.3,29.91
2,2018 Dec 31 11:10:23 PM,2018 Dec 31 11:19:11 PM,1,1.37,1,N,263,237,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:10:23 PM,2018 Dec 31 11:17:10 PM,1,0.9,1,N,148,114,1,6,0.5,0.5,1.1,0,0.3,8.4
1,2018 Dec 31 11:10:23 PM,2018 Dec 31 11:23:15 PM,1,1.4,1,N,79,45,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2018 Dec 31 11:10:22 PM,2018 Dec 31 11:35:29 PM,1,17,2,N,132,170,2,52,0,0.5,0,5.76,0.3,58.56
2,2018 Dec 31 11:10:21 PM,2018 Dec 31 11:28:54 PM,1,1.67,1,N,79,158,1,12,0.5,0.5,0.78,0,0.3,14.08
2,2018 Dec 31 11:10:21 PM,2018 Dec 31 11:21:06 PM,6,0.87,1,N,158,246,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018 Dec 31 11:10:21 PM,2018 Dec 31 11:23:20 PM,1,6.6,1,N,132,95,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:38:36 PM,1,9.91,1,N,48,235,2,31.5,0.5,0.5,0,0,0.3,32.8
2,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:34:31 PM,1,7.23,1,N,232,232,1,23.5,0.5,0.5,7.44,0,0.3,32.24
2,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:10:47 PM,1,0.05,1,N,169,169,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:18:21 PM,1,1.7,1,N,140,161,2,8,0.5,0.5,0,0,0.3,9.3
2,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:10:47 PM,1,0.05,1,N,169,169,4,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2018 Dec 31 11:10:20 PM,2018 Dec 31 11:29:25 PM,1,2.98,1,N,162,50,2,14.5,0.5,0.5,0,0,0.3,15.8
1,2018 Dec 31 11:10:19 PM,2018 Dec 31 11:16:06 PM,1,0.6,1,N,142,143,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:10:19 PM,2018 Dec 31 11:16:35 PM,2,0.94,1,N,231,261,1,6,0.5,0.5,4,0,0.3,11.3
4,2018 Dec 31 11:10:19 PM,2018 Dec 31 11:21:49 PM,1,1.14,1,N,170,234,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2018 Dec 31 11:10:18 PM,2018 Dec 31 11:20:32 PM,1,1.8,1,N,75,42,2,9,0.5,0.5,0,0,0.3,10.3
1,2018 Dec 31 11:10:18 PM,2018 Dec 31 11:24:24 PM,1,2.9,1,N,140,238,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2018 Dec 31 11:10:18 PM,2018 Dec 31 11:36:15 PM,2,5.99,1,N,249,236,2,22,0.5,0.5,0,0,0.3,23.3
2,2018 Dec 31 11:10:17 PM,2018 Dec 31 11:18:54 PM,1,1.08,1,N,75,41,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:10:17 PM,2018 Dec 31 11:28:49 PM,2,2,1,N,163,186,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2018 Dec 31 11:10:17 PM,2018 Dec 31 11:28:24 PM,3,2.18,1,N,164,48,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,2018 Dec 31 11:10:17 PM,2018 Dec 31 11:19:05 PM,4,2.73,1,N,75,162,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2018 Dec 31 11:10:16 PM,2018 Dec 31 11:15:07 PM,2,0.73,1,N,143,239,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:10:15 PM,2018 Dec 31 11:33:59 PM,5,5.81,1,N,48,87,2,21,0.5,0.5,0,0,0.3,22.3
1,2018 Dec 31 11:10:13 PM,2018 Dec 31 11:19:18 PM,1,1.6,1,N,79,234,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2018 Dec 31 11:10:11 PM,2018 Dec 31 11:11:47 PM,1,0.05,1,N,186,68,2,3,0.5,0.5,0,0,0.3,4.3
2,2018 Dec 31 11:10:11 PM,2018 Dec 31 11:23:23 PM,1,3.31,1,N,263,50,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2018 Dec 31 11:10:11 PM,2018 Dec 31 11:16:45 PM,1,1.5,1,Y,238,143,1,7,0.5,0.5,2.05,0,0.3,10.35
2,2018 Dec 31 11:10:11 PM,2018 Dec 31 11:11:47 PM,1,0.05,1,N,186,68,3,-3,-0.5,-0.5,0,0,-0.3,-4.3
1,2018 Dec 31 11:10:11 PM,2018 Dec 31 11:20:04 PM,0,1.5,1,N,211,79,1,8,0.5,0.5,2.75,0,0.3,12.05
2,2018 Dec 31 11:10:10 PM,2018 Dec 31 11:15:11 PM,3,0.64,1,N,82,129,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 11:10:10 PM,2018 Dec 31 11:16:44 PM,4,0.6,1,N,79,148,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 11:10:10 PM,2018 Dec 31 11:15:03 PM,1,0.9,1,N,107,4,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:10:10 PM,2018 Dec 31 11:21:47 PM,2,2.15,1,N,231,13,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2018 Dec 31 11:10:09 PM,2018 Dec 31 11:10:32 PM,1,15.8,5,N,265,265,2,0,0,0,0,0,0.3,0.3
1,2018 Dec 31 11:10:09 PM,2018 Dec 31 11:41:09 PM,1,4.1,1,N,48,148,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2018 Dec 31 11:10:09 PM,2018 Dec 31 11:25:28 PM,3,4.3,1,N,161,232,2,15,0.5,0.5,0,0,0.3,16.3
2,2018 Dec 31 11:10:09 PM,2018 Dec 31 11:21:26 PM,1,1.35,1,N,249,148,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2018 Dec 31 11:10:09 PM,2018 Dec 31 11:29:30 PM,4,3.4,1,N,239,229,1,15.5,0.5,0.5,3.35,0,0.3,20.15
2,2018 Dec 31 11:10:08 PM,2018 Dec 31 11:14:25 PM,2,0.22,1,N,162,170,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018 Dec 31 11:10:08 PM,2018 Dec 31 11:14:32 PM,1,1.7,1,N,237,145,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:10:08 PM,2018 Dec 31 11:14:16 PM,1,0.69,1,N,50,48,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:10:08 PM,2018 Dec 31 11:11:42 PM,1,0.33,1,N,164,170,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2018 Dec 31 11:10:08 PM,2018 Dec 31 11:13:27 PM,1,0.5,1,N,141,237,2,4,0.5,0.5,0,0,0.3,5.3
1,2018 Dec 31 11:10:07 PM,2018 Dec 31 11:13:53 PM,1,0.6,1,N,263,75,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018 Dec 31 11:10:07 PM,2018 Dec 31 11:15:47 PM,1,0.7,1,N,100,230,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018 Dec 31 11:10:07 PM,2018 Dec 31 11:13:22 PM,2,0.5,1,N,143,143,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2018 Dec 31 11:10:06 PM,2018 Dec 31 11:22:43 PM,2,2.17,1,N,230,237,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018 Dec 31 11:10:06 PM,2018 Dec 31 11:33:40 PM,3,4.67,1,N,148,50,2,19,0.5,0.5,0,0,0.3,20.3
1,2018 Dec 31 11:10:04 PM,2018 Dec 31 11:27:49 PM,1,7,1,N,41,78,2,21.5,0.5,0.5,0,0,0.3,22.8
